id,category,color,label_text,name,shape
1dd9beaf-6e7a-4750-a1bf-e398008c3f94,cosmetics,#978b7a,"pantene
pro-v
vitaglour
glatt
& seidig
für widerspenstiges
haar
active smart pro-v
dringt tief in das haar ein
shampoo",Pantene Pro-V VitaGlour Glatt&Seidig Shampoo,"POLYGON((-0.2456270375476939 -0.9045196203118092, -0.17117224771492487 -0.9645910965633145, -0.023108745206577345 -0.9815126391693724, 0.09957244258605347 -0.9722057907360405, 0.23325263342216151 -0.927363702829987, 0.29755449736864387 -0.8605236095360587, 0.3093995775693117 -0.6701562552179081, 0.30770742325493056 -0.3841821851755307, 0.30009272884021543 -0.12528258330284586, 0.2924780344255005 0.14038563561226214, 0.2814790313820233 0.4018234688758555, 0.2654035653954027 0.6674916877909636, 0.25186633088035376 0.6945661559606562, 0.24255948215125764 0.9246991354030426, 0.18671838977668087 0.9238530582727398, 0.16979684663286973 0.9627726062666727, 0.10295675121481569 0.9949235372181826, 0.03527057863957111 1, -0.051875368551056296 1, -0.13563700711292148 0.9847706116545479, -0.1906320223303077 0.9543118349636438, -0.20586141115973772 0.9314677524454658, -0.26847112079183894 0.92977559818486, -0.2870848182500312 0.6996426187424735, -0.3014681299222706 0.6581848393576318, -0.30654459286541397 0.28337267063345073, -0.2980838212935084 0.017704451718342746, -0.2870848182500312 -0.29280585510281854, -0.27862404667812557 -0.5973936220118594, -0.24647311470488448 -0.9002892346602948, -0.2456270375476939 -0.9045196203118092))"
ec2aec49-ec98-4cb2-84a8-621f084e2c26,cosmetics,#958171,"Wella
Wellaflex
Langanhaltender, Flexibler Halt
Haarspray
Extra Stark
Hält, ohne zu beschweren un verleiht
dem Haar einen natürlichen Schwung
1 / 2 / 3 4 5
Extra Starker Halt
Bis zu 48 Stunden
Natürliches Haargefühl | Kein Verkleben",Wellaflex Haarspray Extra Stark,"POLYGON((0.15674018360126415 -0.9719080421180513, -0.04080972004009734 -1, -0.11602367417878086 -0.929317009200258, -0.1350537107680863 -0.8622587871594772, -0.152271362920315 -0.6266488178270044, -0.1731137839466972 -0.4426918033097273, -0.19486239719161771 -0.17355272295686394, -0.21842339487361498 0.06205724637560896, -0.24107820033707386 0.3538511314719792, -0.25376489139661085 0.5042790349688658, -0.2646391980190711 0.6646750525528955, -0.2709825435488396 0.8676621030547184, -0.22839150927753687 0.9002850218853684, -0.12871036523831783 0.914784096921213, -0.0580273721923261 0.9320017485262783, 0.019905158601972478 0.9193150578699144, 0.1050872271445779 0.8776302171418614, 0.16489591356810937 0.8060410341523792, 0.19026929568718332 0.6773617432092593, 0.19842502565402853 0.5450576835071785, 0.20023741009110524 0.45171988796392953, 0.204768371183797 0.24782664527236642, 0.21473648558771893 0.08471205111911596, 0.2210798311174874 -0.29226389981284073, 0.22289221555456412 -0.4454103798789483, 0.24010986770679288 -0.7879510276007742, 0.24282844436240794 -0.8722269012466204, 0.21020552449502714 -0.9302232013899983, 0.1585525680383409 -0.9655646967898692, 0.15674018360126415 -0.9719080421180513))"
c8d13313-9d04-4cfd-9c12-55cb68e41bdc,cosmetics,#978575,"pantene
pro-v
vitaglour
locken
pur
für widerspenstige
locken
active smart pro-v
dringt tief in das haar ein
shampoo",Pantene Pro-V VitaGlour Locken Pur Shampoo,"POLYGON((-0.2505612695411894 -0.9060276155112428, -0.12614001846352946 -0.9563255664761229, 0.035342881871305784 -0.9686794491692512, 0.19682578220614103 -0.9298529607051333, 0.25506551675313077 -0.8910264722410153, 0.28153812336539885 -0.40746020682427425, 0.27624360204294524 -0.043020667376985636, 0.26830182005926484 0.33642001534053034, 0.2674193998388559 0.6743869490168294, 0.24006437300617886 0.7026243951725516, 0.22506322925922698 0.9232294432641306, 0.17123559581428188 0.9144052413404674, 0.16505865427141933 0.9576438307664168, 0.11476070170811001 0.98323401634504, 0.050344025618257696 0.9929406384610695, -0.024661693116501845 1, -0.10849161405535074 0.9841164365374063, -0.16584892838193155 0.9602910913435158, -0.1746731305860209 0.9311712249954274, -0.16761376882274942 0.9161700817252, -0.2258535033697392 0.9276415442259621, -0.24261948755750898 0.7088013365191157, -0.2673272537289591 0.6805638903633937, -0.2796811368146842 0.3311254941863324, -0.2735041952718216 -0.10831976161209296, -0.269092094169777 -0.4551108972120553, -0.25497337064323405 -0.9051451953188764, -0.2505612695411894 -0.9060276155112428))"
397caf96-9410-4fc3-baac-1c380381ce13,cosmetics,#9d9b96,"dove
invisible dry
againt white marks
tested on
100
colours
gegen weisse spuren
1/4 moisturising cream
0% alcohol
anti-perspirant/
anti-transpirant 48h",Dove invisible dry moisturing cream,"POLYGON((0.13658473480188182 -0.9174326028118309, 0.003452947231721752 -0.9492502617231188, -0.10288502145639353 -0.9165952959983759, -0.22596912694578675 -0.7759277513379446, -0.33733093667428543 -0.5289222413687349, -0.3607755281960746 -0.17474145927729187, -0.35407707347556344 0.2045585272177995, -0.31974749303294353 0.49008015060593674, -0.24941371846757596 0.7630421717922498, -0.16065919342080262 0.9254796936025097, -0.047622770012176144 1, 0.01433793615255245 0.9966507727461803, 0.10979091591983704 0.9497615911927031, 0.23957347612974153 0.7287125924405968, 0.3157683985755564 0.46747286664265314, 0.3425622174576012 0.24726117470400188, 0.3618202747790708 -0.11612998233544554, 0.3643321952992626 -0.36815933318538485, 0.3216295464560037 -0.6143275363411397, 0.23622424876948592 -0.8069081034357777, 0.14077126900220133 -0.9182699096252857, 0.13658473480188182 -0.9174326028118309))"
ab4159d0-7cfb-4feb-baae-a04ee0fa5324,cosmetics,#86817b,"100%
klimaneutralisiert
durch kompensation der co2
emissionen mit zertifizierten
aufforstungsprojekten
nivea
men
active
clean
simulierend +
aktivkohle
pflegedusche
3 in 1
körper, gesicht & haar
99% biologisch abbaubare formel","Nivea Men Active Clean Stimulierend + Aktivkohle Pflegedusche ","POLYGON((-0.307617618219117 -0.90888654808585, -0.28483925451670106 -0.9522389163353246, -0.2583869611848632 -0.9698737779961278, -0.21576937748356886 -0.9801607806315963, -0.1665387204493151 -0.9919173550721319, -0.09232534193499228 -1.0, -0.0019466730512129578 -0.998530428194933, 0.09357549731375706 -0.9948564986822657, 0.1979150987893397 -0.9772216370214625, 0.25816754471185926 -0.9661998484834605, 0.3154808469308413 -0.9390127700897222, 0.3331157091520665 -0.9066821903782497, 0.35001578544740736 -0.877290754276911, 0.36471150396509505 -0.7193117852322157, 0.37426372100159194 -0.6032156126319278, 0.3852855098898578 -0.4981412285696422, 0.3955725128522392 -0.36147105069841734, 0.4058595158146206 -0.20643122526385588, 0.4007160143334298 -0.18365286228531835, 0.397042084704008 -0.1542614261839797, 0.4014508002593143 -0.13001349140037516, 0.4058595158146206 -0.1101742720319717, 0.4117378032216957 -0.08592633724836728, 0.4095334454440424 -0.06094361656222935, 0.40732908766638937 -0.03302175226595771, 0.40806387359227364 -0.010978175189953603, 0.4095334454440424 0.011800187788583797, 0.4146769469252332 0.032374193059520884, 0.4190856624805395 0.05441777013552488, 0.41761609062877075 0.07719613311406238, 0.4146769469252332 0.10732235511793445, 0.418350876554655 0.13891814892687354, 0.418350876554655 0.16537044141807838, 0.4301074513688052 0.19696623522701748, 0.4293726654429209 0.22782724313342304, 0.42716830766526764 0.28293618582343305, 0.4330465950723427 0.3358407708058426, 0.44039445433118657 0.3755192095426499, 0.44700752766414614 0.4475282279909296, 0.4492118854417992 0.5136589592189416, 0.4492118854417992 0.5614200428836169, 0.4521510291453367 0.6936815053396409, 0.4587641024782963 0.7664253096904542, 0.45435538692299 0.7958167457917928, 0.4499466713676837 0.8376995422362005, 0.4477423135900304 0.8612126911172714, 0.3867550817416266 0.8626822629223383, -0.47588359524664103 0.8678257642400726, -0.48029231080194734 0.8090428920373952, -0.4832314545054849 0.78038624183859, -0.48029231080194734 0.70617286568271, -0.47074009376545034 0.6172637714761604, -0.47000530783956596 0.5753809750317528, -0.4545748033959939 0.38507142627558494, -0.44575737228538126 0.33877991441597655, -0.4384095130265374 0.2976319038741024, -0.4354703693229999 0.2550143215271613, -0.43693994117476864 0.22121417001062188, -0.42738772413827164 0.15581822468514328, -0.4207746508053122 0.08087006262672972, -0.41783550710177464 0.036048122572188215, -0.40828329006527764 -0.028613036850756866, -0.40240500265820256 -0.08886548085850121, -0.3921179996958212 -0.14544399535357802, -0.3950571433993587 -0.2108399406790567, -0.389913641918168 -0.2725619564918679, -0.37889185302990225 -0.38351462777442136, -0.3524395596980644 -0.5833763932635243, -0.31863940710738275 -0.831734028319836, -0.30908719007088575 -0.9066821903782497, -0.307617618219117 -0.90888654808585))"
38c94463-d717-4f06-b96f-f5cdbf1c6c11,cosmetics,#8e7b67,"balea
men
power effect
coffein
shampoo
stärt & aktiviert
geschwächte
haarwurzeln***
für kräftiges &
dichteres haar***
mit wirkstoff-
komplex mit coffein
***wirkung in kombination mit balea men
power effect coffein boost tonic",Balea Men Power Effect Coffein Shampoo,"POLYGON((-0.2102703548796822 -0.9359563773640227, -0.17517795779955456 -0.9666622238333268, -0.06288228714314584 -1, 0.08450578059339062 -0.999122690100877, 0.2511946667239973 -0.9491160258508673, 0.2941828531471538 -0.9026186011973498, 0.295060163074157 -0.3964107894033934, 0.3012013325631793 -0.14374553845597662, 0.3196248410302464 0.2949094111055106, 0.3310298700812879 0.6010905658994288, 0.32313408073825917 0.8414734782591239, 0.2301392284759207 0.8598969861407063, -0.12078474232535658 0.8651608455354441, -0.39538274947735597 0.8335776891670171, -0.38573234028032083 0.664256878636283, -0.36204497225123466 0.4677394612327367, -0.31291561633905585 0.019434102780896675, -0.2523812313758355 -0.4815098496183218, -0.213779594587695 -0.9315698278684078, -0.2102703548796822 -0.9359563773640227))"
11458f40-2ca3-4006-9b9c-71167f294f28,cosmetics,#9d8f83,"Loreal
Paris
Elnett
Ultra-Feines Haarspray
Intensiver
Farbglanz
Starker Halt
Spielend Leichtes Ausbürsten",Loreal Paris Elnett Ultra-Feines Haarspray Intensiver Farbglanz Starker Halt,"POLYGON((-0.175027033837436 -0.8985957916835855, -0.11640272404147452 -0.9857400332055041, -0.03718068377666173 -1, 0.042833576890799197 -0.9968311184901121, 0.10700342950529756 -0.9675189645236485, 0.13710780480592644 -0.9120635381006094, 0.14582222923505583 -0.8209581946913308, 0.14819889044300022 -0.6387475078727737, 0.16325107809331466 -0.45257571916685646, 0.17751104534098094 -0.18797411309121273, 0.19177101258864726 0.02750982958116791, 0.2036543186283692 0.26596816320023614, 0.2068232002389617 0.35628128623204264, 0.2155376246680911 0.6018696032483588, 0.22266760829192425 0.8403279368674271, 0.19810877580983227 0.8680556500789467, 0.13790002520857456 0.8815233964959704, 0.0824445970232056 0.8886533798932184, 0.01906696481135536 0.8918222614031063, -0.06253173666140183 0.8910300410256342, -0.12511714847060393 0.8791467353635545, -0.17265037262949162 0.8640945481915867, -0.19166366229304668 0.8427045979998431, -0.1948325439036392 0.36974903264906656, -0.19166366229304668 0.35073574358973875, -0.1869103398771579 0.03384759260094383, -0.18294923786391729 -0.42088690406797696, -0.17344259303213974 -0.8906735879088656, -0.175027033837436 -0.8985957916835855))"
d20099b6-7073-4de5-9052-0a4ea3f7e60b,cosmetics,#9e9b94,"100%
klimaneutralisiert
durch kompensation der co2
emissionen mit zertifizierten
aufforstungsprojekten
nivea
pflegedusche
care &
cashmere
96%
recycelte
flasche
orchideenblüten duft
und baumwollsamen öl
99% biologisch abbaubare formel
250ml",Nivea Pflegedusche Care & Cashmere Orchideenblüten Duft,"POLYGON((-0.3727256366499598 -0.6595403883220089, -0.33413449556081914 -0.7907502638553403, -0.24751882333852568 -0.948545146849674, -0.14632427559366804 -0.9948545146849673, -0.025405366847693997 -1.0, 0.10151660828992413 -0.9768453160823531, 0.2232930979489902 -0.9142419114161229, 0.27646311456069506 -0.8430626978915052, 0.34163926395568817 -0.6595403883220089, 0.3793728241317367 -0.48802421115425504, 0.4016699278721291 -0.2976412544980486, 0.4179639652208775 -0.07123990063661371, 0.4153912224816013 0.20661630637514727, 0.40681541335068117 0.5016241311036836, 0.4085305751768652 0.5342122047655569, 0.38194556687101283 0.8163563162065116, 0.32105732204147985 0.8763869782152255, 0.32706038843312396 0.9064023092195823, 0.31591183656292776 0.922696346050519, -0.29211303081931045 0.9244115078221965, -0.3307041719084511 0.8995416621328721, -0.37186805573686776 0.5813791534866891, -0.38130144578087993 0.5359273665372344, -0.4053137113474563 0.16030693853985384, -0.41817742504383654 -0.17157686427974958, -0.39931064495581226 -0.5077485715285468, -0.3752983793892358 -0.6518221603494598, -0.3727256366499598 -0.6595403883220089))"
53e6ab28-057c-489f-9737-db3a5a7a0cbf,cosmetics,#a1998f,"100%
klimaneutralisiert
durch kompensation der co2
emissionen mit zertifizierten
aufforstungsprojekten
nivea
pflegedusche
creme
sensitive
96%
recycelte flasche
ph balance für sensible haut
mit kamillen extrakt
99% biologisch abbaubare formel
250ml",Nivea Pflegedusche Creme Sensitive mit Kamillen Extrakt,"POLYGON((-0.35451235223025734 -0.7523124235715273, -0.2903275297206775 -0.897139710785518, -0.24424611868815865 -0.936638061843879, -0.11340782664939965 -0.9851881183531147, -0.008078887146499314 -1.0, 0.1046559934151987 -0.9868338829805463, 0.2165679916370303 -0.9448668849810375, 0.2717011084080797 -0.8592871243545885, 0.34246898963659084 -0.6807216622782477, 0.3745614008913807 -0.5441231982014156, 0.40253940044683856 -0.33099667894900897, 0.41488263554483484 -0.07837180863824107, 0.41652840022456766 0.09690212418323628, 0.4140597532049683 0.3528185237488675, 0.40007075342723947 0.5091661633548802, 0.38196734195017845 0.8029351493514408, 0.31695963710073205 0.8613597936252667, 0.30050199030340385 0.8885149099778898, 0.11782211085306124 0.9650429651534644, -0.004787357787033679 0.973271788290623, -0.13644853216565908 0.9576370243300217, -0.22861135423069687 0.9247217317813875, -0.26810970654428445 0.894275086173901, -0.27057835356388366 0.8802860868407313, -0.34134623479239484 0.8276216187629165, -0.3750844107269176 0.5453729851583777, -0.37096999902758554 0.5231551626880497, -0.4137598807006388 0.10759959426154242, -0.4211658217594365 -0.22731350742081105, -0.39812511624317704 -0.5679867852991756, -0.35615811690999016 -0.7465522473755162, -0.35451235223025734 -0.7523124235715273))"
7fe72155-d0c2-4ac6-8b21-e0279f28df9a,cosmetics,#a7835f,"loreal
paris
elvital
anti-haarbruch
100%
recyceltes
plastik*
pflegendes
aufbau-shampoo
mit aufbau-ceramid
stärkt und baut auf
brüchiges haar",Loreal Paris Elvital Anti-Haarbruch Pflegendes Aufbau-Shampoo,"POLYGON((-0.23258044952565504 -0.928878896042719, -0.1650604119774394 -0.9900970614743025, -0.004812856196340959 -1, 0.13922989057318574 -0.9675903830068086, 0.2355584774753067 -0.9261780946266198, 0.26256649249459285 -0.842453250727542, 0.28147210300809333 -0.6705022272358878, 0.3156822553658559 -0.38151647571326475, 0.32738572854087983 -0.1285414097386321, 0.3444908047197613 0.19555476019328152, 0.35529401072747574 0.4809394431611056, 0.3615958808986424 0.6348851238787646, 0.36519694956788057 0.8131380173413171, 0.244561149148402 0.8482484357506078, 0.08611412770192277 0.8644532442472034, -0.06513075640608026 0.8626527099698039, -0.18036495382170162 0.8644532442472034, -0.29379861690270387 0.850949237166707, -0.3712215932913244 0.8329438943927118, -0.362218921618229 0.5412573414539895, -0.35861785294899085 0.3936135307072289, -0.33881197526818096 0.06411575794311664, -0.3082028915796565 -0.33740338591697655, -0.26048873171225084 -0.7506260025801663, -0.23348071669296458 -0.9279786289040192, -0.23258044952565504 -0.928878896042719))"
a7c28c19-f273-486f-8a54-5352e7b30699,cosmetics,#bb8278,"budni
budni care
duschgel
kirschblüte
verwöhnende dusche mit floralem duft
mit kirschblüten extrakt
mit
hydro
balance
formel",budni Care Duschgel Kirschblüte,"POLYGON((-0.2046849908203046 0.9521120147501431, -0.3222821001426024 0.4038154925349297, -0.40460007666821085 -0.05187330608897418, -0.43399935399878525 -0.285597560867041, -0.46045870359630225 -0.5781203703062567, -0.4648685951958884 -0.8397739385483692, -0.4545788481301874 -0.9176820234743915, -0.40754000440126825 -0.9617809394702532, -0.3119923530769013 -0.9911802168008277, -0.22232455721864927 -0.9941201445338851, -0.1253069420277536 -1.0, -0.028289326836857944 -0.9853003613347128, 0.05990850515486539 -0.9750106142690117, 0.13487666234783022 -0.9529611562710809, 0.17603565061063445 -0.9397314814723224, 0.252473771670128 -0.6942475157620258, 0.2980426515325184 -0.4928624660475908, 0.3392016397953226 -0.3252865852633165, 0.3788906641915981 -0.08715243888566351, 0.3980001944564715 0.07601355029902465, 0.437689218852747 0.3523667572064244, 0.4714983877829076 0.5758012649187902, 0.490607918047781 0.772776423033639, 0.4964877735138959 0.9447621954174995, 0.35831117006019597 0.9565219063497292, 0.24218402460442695 0.957991870216258, 0.08342792701932494 0.957991870216258, -0.017999579771156887 0.9594618340827867, -0.20615495468683334 0.9594618340827867, -0.2046849908203046 0.9521120147501431))"
b7c63bcb-530c-4f95-914f-b55b21209e11,cosmetics,#92836f,"100%
klimaneutralisiert
durch kompensation der co2
emissionen mit zertifizierten
aufforstungsprojekten
nivea
men
sport
24h fresh effect
vitalisierend +
mineralien
pflegedusche
3 in 1
körper, gesicht & haar
99% biologisch abbaubare formel",Nivea Men Sport Vitalisierend + Mineralien Pflegedusche,"POLYGON((-0.3139579353093133 -0.8872480753912385, -0.2915796900193121 -0.9328652662634856, -0.2588730238262335 -0.9526614056986116, -0.183991972278922 -0.9750396502774498, -0.07812565802237803 -0.9896715794251518, 0.07593995378186075 -1.0, 0.21193082900571397 -0.9922536845688638, 0.28681188055302553 -0.9724575451337378, 0.3238220554557197 -0.9216761439740667, 0.3315683711330279 -0.8760589531018196, 0.3487824059714903 -0.6453908935968723, 0.36685714255187574 -0.4353796752416221, 0.37460345822918395 -0.29680669919573965, 0.37804626519687645 -0.22364705345723032, 0.36943924777764525 -0.1892189848744024, 0.3711606512614915 -0.15823372314985723, 0.37890696693879944 -0.12983056656902428, 0.38579258087418444 -0.10659162027561535, 0.3806283704226457 -0.07474565683649954, 0.37804626519687645 -0.036874781395388884, 0.38751398435803064 -0.002446712812560966, 0.39353889655149266 0.02681714548284284, 0.3883746860999539 0.09653398436306942, 0.39095679132572314 0.13956907009160432, 0.39870310700303135 0.168832928387008, 0.39870310700303135 0.19723608496784106, 0.3918174930676464 0.2454353809838002, 0.39870310700303135 0.3039630975746077, 0.40989222964803185 0.33494835929915273, 0.40989222964803185 0.4218792324707933, 0.41419573835764756 0.5131136142152873, 0.425384861002648 0.6981644828479874, 0.4210813522930325 0.7282890428579618, 0.4202206505511093 0.7937023731653349, 0.42624556274457126 0.8178020211733145, 0.4288276679703405 0.8720262291912685, 0.368578546035722 0.8909616669118238, 0.30230451190764174 0.896125877199248, 0.15340311055494169 0.8944044737701066, 0.026019252750319695 0.8883795617681117, -0.10308600853814856 0.8823546497661169, -0.24682319943930986 0.8823546497661169, -0.3604358293731619 0.8763297377641219, -0.42326705653354973 0.8668620189038443, -0.43875968788816594 0.8470658794687181, -0.43875968788816594 0.78767746116334, -0.4284312669850885 0.7644385148699312, -0.42757056524316533 0.7179606222831134, -0.4361775826623966 0.7024679914208409, -0.424988460017396 0.5096708073570045, -0.4172421443400879 0.3444160781594305, -0.4086351269208567 0.2953560804289007, -0.4043316182112411 0.2437139775546587, -0.4017495129854717 0.21100731240097229, -0.4051923199531642 0.19379327810955832, -0.4086351269208567 0.17657924381814435, -0.39830670601777923 0.1301013512313266, -0.39572460079200983 0.08018065178622609, -0.39572460079200983 0.047473986632539544, -0.38711758337277863 -0.01707864196026281, -0.3853961798889324 -0.07216355169278743, -0.38625688163085553 -0.09970600655904986, -0.3802319694373937 -0.12466635628160005, -0.3793712676954705 -0.1547909162915745, -0.3750677589858549 -0.18835828315983166, -0.37851056595354743 -0.20901512430952834, -0.3647393380827775 -0.40525511523164764, -0.34150039105085317 -0.7021972067585385, -0.3156793387931595 -0.8829445668183851, -0.3139579353093133 -0.8872480753912385))"
dcba8afb-a8c2-4dbb-bd2e-2bf404120321,cosmetics,#966944,"loreal
paris
elvital
öl magique
neu
100%
recyceltes
plastik
nährpflege
spülung
mit 6 kostbaren blütenölen
veredelnde brillanz
und fließende seidigkeit
trockenes haar",Loreal Paris Elvital Öl Magique Nährpflege Spülung,"POLYGON((-0.18585282072090267 0.9267516583366486, -0.08064156633172526 0.9693688753044167, 0.007256443664296393 0.989345695758058, 0.10714054593250281 1.0, 0.1803888875958542 0.9866821196975725, 0.26295974547090484 0.9640417231834457, 0.3242219948620714 0.9334105984878623, 0.3508577554669265 0.9107702019737356, 0.36284384773911127 0.8028953715240726, 0.36284384773911127 0.6657212044090692, 0.36018027167862576 0.4486397554795006, 0.353521331527412 0.19826360579386312, 0.3388716631947417 -0.00017281071230695452, 0.3255537828923142 -0.1693098905531365, 0.2989180222874591 -0.42767676842023045, 0.2816047778943034 -0.5715098756864477, 0.2642915335011476 -0.6980297385595091, 0.25363722925920557 -0.8458582099164547, 0.24831007713823455 -0.8831482747632518, 0.14176703471881438 -0.9270972797612625, 0.05919617684376373 -0.9404151600636901, -0.05533759375711297 -0.9444105241544183, -0.15921706011604764 -0.9390833720334473, -0.2617647384447396 -0.9231019156705342, -0.34966274844076123 -0.9071204593076212, -0.3922799654085293 -0.8911390029447083, -0.3909481773782865 -0.6167906687147012, -0.377630297075859 -0.4236814043295022, -0.356321688591975 -0.1693098905531365, -0.3190316237451779 0.19027287761240663, -0.2910640751100801 0.38071856593712017, -0.2577693743540113 0.5991318028969316, -0.21515215738624324 0.7922410672821306, -0.1965071249628447 0.9294152343971341, -0.18585282072090267 0.9267516583366486))"
da0027f3-38c4-4eaa-b4cf-ce01476762af,cosmetics,#a19c92,"Dove
Pflege
Geheimnisse
0%
Aluminiumsalze
Belebendes
Ritual
48h Deodorant
mit Matcha Grüntee- und
Kirschblütenduft
0% Alkohol
1/4 Pflegecreme",Dove Pflege Geheimnisse 48h Deodorant,"POLYGON((0.01953500407352974 0.9941931337389306, -0.0941136677904945 0.9435904420353255, -0.1438868087528409 0.8573170004422939, -0.16960293158338652 0.7478160938049846, -0.17623935037836605 0.6383151871676752, -0.17706890272773848 0.5960080186941692, -0.2193760725457329 0.5553599548666832, -0.22186472959385023 0.4931435306409393, -0.20527368260640144 0.3396763508841041, -0.21605786314824316 0.14141334568473346, -0.22269428194322266 0.00785542168013641, -0.22601249134071244 -0.20119176371836323, -0.22684204369008487 -0.3604658097362678, -0.23264891013569194 -0.5213989604001923, -0.22352383429259512 -0.8084240641616245, -0.2085918920038912 -0.8640040698032889, -0.12480710471727478 -0.913777209183884, -0.035215450985051286 -0.9320273602901024, 0.06516038328901393 -0.9270500463520428, 0.15143382762374766 -0.893867953431646, 0.18461592159864526 -0.8515607849581401, 0.2028660732848389 -0.64666136117469, 0.20369562563421137 -0.48738731515678557, 0.2128207014773082 -0.3364087923689802, 0.22028667262166016 -0.023667566594240543, 0.2169684632241704 0.26169843252117175, 0.2319004055128743 0.41184740298596717, 0.2460027954522058 0.5130527863931773, 0.22028667262166016 0.5827351815260104, 0.2061842826823287 0.6167468267694172, 0.19871831153797673 0.7751913204643118, 0.18212726455052794 0.8689307329644327, 0.1481156182262579 0.9344653664822165, 0.09502426786642175 0.9709656686946528, 0.016216794676039977 1, 0.01953500407352974 0.9941931337389306))"
